mineral_id,type,note
3e5590f0-8ad0-4c70-b1e0-a4e2e6a843d1,2,"For the chemical composition RUthenium, ARsenic, and Sulfur."
29d1c06d-5d37-484d-9cbf-48fdc4bcaa0c,3,The rubellite is a multifaceted gemstone with a color range from tender dramatic pink to ambivalent violet and crimson red. It is highly prized and priced due to its rarity and unique beauty.
fd076482-f29e-42e8-99fa-1c6077cf4cb5,2,The name reflects its compositional and structural attributes as the rubidium analog of microcline.
a730cb96-6395-4f3f-90b6-bdbea00276e7,2,Rubidium-bearing muscovite with Rb2O contents of 1 and more mass%.
9b72ac5b-8317-44ae-a201-c6a5cbf60387,4,Ruby in a green Fuschite mica matrix
bfe87fe7-327a-456b-af74-25abfabf723e,4,Ruby in a green Zoisite matrix
cd1295ef-8c6a-4b1e-a2ba-2d218473f5d5,2,For RUTHENium and ARSENic in the composition.
3aa75385-f9e2-400f-b3c8-a99ca3dec115,2,Originally a ruthenium-rich variety of Iridium
28426e66-7c6b-4764-b91d-3f60acbc1ebd,2,"For RUTHENium, IRIDium, and OSMium in the composition, the name applied to hexagonal alloys with Ir dominant."
ff853b97-e7d0-4e5a-ba08-225725d927b4,2,A variety of iridium rich in ruthenium and osmium.
181ab02e-feaa-461d-a4d9-22bae179359d,4,Quartz shot through with needles of Rutile.
dad3f086-d7ff-47e3-bdd5-7b0a1dea16b0,6,"The Saami, indigenous people populating parts of the Kola Peninsula in Russia, Norway, Sweden, and Finland."
fd242dd0-d7bb-4e26-b6f2-9fbb1233b072,6,"The Saami, indigenous people populating parts of the Kola Peninsula in Russia, Norway, Sweden, and Finland."
557834b0-c218-4833-b5b3-f39f3ab81ec1,4,containing sagenite or similar acicular crystals
03c1606e-fd16-4ce4-a366-53dda1a6cfc7,16,Due to similarity to topaz
973d973f-f41d-4ed3-bcb2-60c265c44e3f,3,"Orange-red, ""salmon"" colored variety"
ad84fff5-18a7-4b80-8a25-d6f28fdd1852,4,Water mixed with salt
a25d0634-9100-4630-822f-a5065811d31a,13,farmed and created using saltwater mussels
db2ad772-fe92-4253-9bb9-2184b46c1681,2,Named as the Y-dominant analogue of samarskite.
5e1baa9f-1489-4573-975a-fe1bf3195001,2,Named as the Yb-dominant analogue of samarskite.
b96afdb7-0eda-41af-a55f-7280a4196db7,4,Celestine with inclusions of sand
687e70aa-df2e-485a-bbb0-badcbe50b91e,4,Gypsum with inclusions of sand
a86bd5ee-0a91-4d01-8a2f-e3f87dbdca31,4,A variety of calcite with the crystals grown with sand inclusions.
490185c7-0074-419c-84fb-62595f2daba5,14,"For the Atchison, Topeka, and Santa Fe Railroad, on whose property the mineral was first found to occur, for their pioneering work in developing the uranium resources of the district."
8f642eff-9e98-4126-b577-0ffba3d414b1,3,For its typical sapphire-blue colour.
2fc8319d-04f9-4d82-9466-ac9035f94d88,18,A 1-layer triclinic polytype of Sapphirine
1808b690-f8be-4f75-9bc6-145372ee41d5,3,Sardonyx is a variant of Onyx in which the colored bands are sard (shades of red) rather than black
c3ba8422-e9f9-4489-9020-7a29cd481213,2,for its high yttrium content.
09184919-f75e-4850-95d4-706df79a8276,8,In allusion to the satiny luster and its original identity as a spar mineral
2b95b4ec-6267-4ae5-8d88-3a83671f26b8,16,A fibrous variety of Gypsum.
ff6b8e48-0569-41df-8fcc-8d541be9bc30,16,Due to similarity to chrysolite
3e73e110-877f-47da-be90-d95c57317d94,16,Due to similarity to diamond
d7384d76-6995-46c1-84ab-150fb7eaa6de,2,"In allusion to its relationship to Sazhinite, and its composition, with Cerium being the dominant rare earth element cation."
33536c66-1686-48b9-a5c0-43b92c5bdeb6,2,"In allusion to its relationship to Sazhinite, and its composition, with lanthanum being the dominant rare earth element cation."
aafcdfcf-38d4-45de-919a-ecb543ddf78f,2,A Perrierite with 4% Sc2O3
f1325f3d-6063-4bba-a68e-7712ea523785,2,A scandium-rich variety of ixiolite.
c802e4cb-ed58-429e-8972-ec5e865251fe,2,A variety of Ixiolite
cbcd34d7-69a4-4d33-8469-5bf723806a33,2,"The name reflects its composition, as the scandium analogue of Babingtonite."
418b6e75-5e08-4b8c-9fcc-ca5c39de43a3,2,A Sc-bearing microlite group mineral.
9d73f624-b40e-424b-8ad3-20f37466eba9,18,Scepter quartzes are crystals in which a second generation crystal tip grew on top of another quartz crystal.
7e28758f-b2a6-4716-be9d-aed1c8c28db6,16,For its visual resemblance to schorl
131a7ca6-0fb0-40be-9b48-dbf165f66807,2,A selenium-free variety of junoite.
2648eb0a-b95c-4d49-a0f5-1ee13ad72c39,2,A variety of Proudite
0de089bd-eeac-4a46-a156-81512e5ca4b0,3,In allusion to the delicate pastel-green colour.
224b781b-0fe8-4bc8-b7c0-7007dc82f59e,13,Opal found in the seams or large cracks of rock
397deaf1-3bd8-4bf5-8fd1-1d4daa9ee6c0,2,Se-bearing tellurium.
456ef076-217f-44f6-97d7-943249d9b49f,2,A variety of Covellite
ba66e3e7-93c1-4022-b336-57d311c5c3d6,2,A selenium-bearing variety of galena.
a66619bf-72e5-4429-a1b3-3bf5a56a2c62,2,A variety of Kobellite
50799df2-5b63-4d13-a9ec-2286ce2b5f54,2,A selenium-bearing variety of metacinnabar.
cfe6eae5-8e26-4e49-81d6-ecb35788074b,2,A variety of Stibnite
8fbd46cc-07a7-4048-a733-9cc5589847e7,2,A Se-bearing variety of sulphur.
b02e8038-47f2-4b1f-bf48-af78705dea02,2,A selenium-bearing variety of famatinite with up to 23.89% (w/w) of selenium
32657852-0319-4b69-82bd-663aaa00bae6,2,As the selenium (seleno) analog of jalpaite.
e315ea89-51c6-4599-b0f0-ecc5f61e36bc,2,The selenium dominant analogue of polybasite.
292ddfa6-0899-4ffd-8cdb-c35270a8fa33,18,A polytype of Selenopolybasite
94ec7e12-e9b4-48f2-9004-f9cf593bf02f,2,"For selenium in the composition, and similarity to stephanite."
6b63eb32-7dae-47ff-a696-512be4bef4a6,15,Seraphinite apparently acquired its name due to its resemblance to feathers due to its chatoyancy. Seraphinite is named after the biblical seraphs or seraphim angels
884b86b6-f8f8-47bf-a2f3-32a9589441fa,4,"Asbestiform varieties of ""serpentine"", i.e., members of the serpentine group"
2b77db41-7384-4c6c-9356-54b8835a860e,16,A dense cryptocristalline variety of Serpentine Subgroup
501d7f00-c04d-4709-b96d-c91505b7e708,4,A rock composed mainly from Serpentine Subgroup minerals
0eaa5729-c773-4e6d-b090-9626f0b952bd,16,Due to similarity to topaz
6aaeb27b-b443-4893-8d6f-8084bf2b3151,3,A variety of obsidian exhibiting a golden sheen effect.
b4761a8f-8686-47a1-9534-c87a7498ad00,13,Opal replacing fossil shells.
71b086f3-074f-4db1-b355-06a56e679507,3,the color of sherry wine
7a0dfda6-8484-4e26-a8b1-9d943c8ecc33,18,A polytype of Shimazakiite
ddd14ff6-51d0-4c2c-86e5-373a35cfe845,18,A polytype of Shimazakiite
4706a0b2-e5df-41c8-bbcf-2faa6f567229,13,Quartz shocked under intense pressure (but limited temperature).
fc9aac7e-5507-4a54-a99c-0e13e3dd858f,16,Due to similarity to aquamarine
5bf8ead5-463a-4398-94b4-63decca85c14,16,Due to similarity to chrysolite
eb08ae91-355a-4bc9-9ca3-8843eac35073,16,Due to similarity to ruby
22e0e66b-3fa2-40b7-9027-be698cae3d9b,18,MDO2 polytype of sideronatrite.
b6cb75f6-d093-4e9c-bef0-799f80574da0,2,Obsolete name for a magnesian variety of siderite with the Fe : Mg atomic ratio ranging from 70 : 30 to 90 : 10.
47e9d6f2-43fd-450c-ad20-9aa12d5b5d93,2,For the SILica and water of HYDRation in its composition.
f121e4f9-543e-48b9-9bb2-02633fe500c9,2,Due to the chemical compostion
c9d1e115-6886-4d15-8e3b-6d8eeaa5fb9a,2,A variety of Sinter
870d00bf-38bb-4852-9081-7dfc2bd9bc3f,2,Possibly a solid solution of silica in Ilmenite
dc8253f3-7f6c-48f2-a556-6b851fdb8d0d,2,Adopts the long-established name for synthetic Ca5(PO4)2(SiO4).
a81d1922-f867-497b-bdca-d92b05101dba,2,A silicate-bearing manganberzeliite.
f4d54aab-e02f-4813-8ec6-bbc468a26d31,2,A silicatian Monazite.
cfef1345-dfb8-4307-b3bb-d4e23ca81325,2,For the element Si
4fe9033c-dcdb-4204-bf7f-b4564924dedc,2,A silicatian variety of Rhabdophane
27b5eb4c-f7e1-40ae-b520-7c1488728d38,2,"For SIlicon, LIthium, and sodium, NAtrium, in the composition."
77b3437e-513f-4961-8290-b66ec11ddaac,2,A mineral intermediate between mullite and sillimanite
786ac35d-0aa8-4064-92fa-e9a72fd7b639,18,Hexagonal polytype of silver
9f1b17b8-7e3e-4491-9ac6-eb7b5b0a1c20,18,Cubic polytype of silver
8d2f516c-f6b4-4b54-9882-02161c84c1d0,18,Hexagonal polytype of silver
7e0d533f-bd74-41f1-9423-b03958e52815,16,Due to similarity to diamond
2c38eaca-6fde-490d-85e1-c6b914c3f55c,2,"For SIlicon, Nitrogen, and Oxygen in the composition."
d7c74649-720e-45c5-8f48-d68a514ec5cc,2,"For SIlicon, TItanium, sodium, NAtrium, and potassium, Kalium, in its composition."
887d09b8-68a4-46f5-9c75-f6f0a20e90d1,18,A lamellar variety of calcite.
20a7fe69-9faa-46be-8028-891a76f462b5,16,Due to similarity to diamond
1b699efe-5f17-484e-b14b-21ba3b081d5f,14,The mineral was used in the preparation of smalt for producing a blue color in porcelain and glass.
62a02cee-5f97-4e63-bbb5-d22422ba8918,16,"From ""Smaragdos"" - emerald after its colour."
7950a975-463b-4972-9b9c-3862337808fb,3,"A smoky-gray, brown to black variety of quartz"
29cc166a-6ed6-4d44-977c-97a839930b6d,3,Due to similarity to topaz and smoky colour
ba5700fd-e909-4d80-af24-c38a8c2fe8c3,16,Chalcedony with snakeskin-like surface pattern.
e2bf1a43-3aed-473c-a839-95ce7cf735d5,18,As a snow in the form of‎ flake crystalls
898d226a-e7ce-4b99-8082-65e6c0f79d9b,16,"A variety of Obsidian containing white 'snowflake' crystal patterns of the mineral cristobalite, originated due to partial crystallisation of the glass."
1f96ee54-1a65-4b58-adbd-2b3ede6bf114,5,"Soapstone is relatively soft because of its high talc content, talc having a definitional value of 1 on the Mohs hardness scale. Softer grades may feel similar to soap when touched, hence the name."
d42087f9-610d-4ce1-b40e-a8f1f3b870a0,2,A variety of Jadeite
6cc4867b-09a9-4934-83f6-b5025d4724d4,2,A variety of Augite
ddee5fb4-7bbe-4f54-aa57-5e0f7166ae93,2,A sodian variety of 'Dehrnite' (Carbonate Fluorapatite).
a2aee43f-c55b-4d37-83a0-9ad693723cb8,2,A variety of Dravite
8fc8c7d4-1309-4562-8dbe-88aa3e1d608e,2,A Sodium-rich variety of Glauconite.
a633b2d3-6ec0-4633-b2c0-99933552cf71,2,In allusion to its sodium content.
802558b7-7582-4bb1-b309-6f4ad8953c88,2,A high sodium variety of bentonite.
06ffe355-209c-4d65-9a52-1ebfd8fd7d5d,2,Named as the sodium-bearing and iron-dominant orthoamphibole resembling holmquistite.
06ffe355-209c-4d65-9a52-1ebfd8fd7d5d,18,In allusion to its similarity to holmquistite and its monoclinic structure.
1ff60604-fa39-4779-83b6-fb8c070bc172,2,Due to a sodic content in Ferri-pedrizite
d4bd3183-174f-4774-bc88-df4bef9998c0,2,Named as the sodium-bearing and ferrous-dominant orthoamphibole resembling anthophyllite.
1a047d43-ffb6-459d-90e0-63b66b165dc4,2,Named as the sodium-bearing and ferrous iron-dominant orthoamphibole resembling gedrite.
ede786aa-f039-4c3c-afca-4423df1d647d,2,As a Na analogue of Ferro-pedrizite
e42e76e4-07b2-40ce-a3fe-21988f256c5b,2,Named as the sodium-bearing and magnesium-dominant orthoamphibole resembling gedrite.
e54b0e0b-ad7e-47c8-ba83-29cbeff6a9f2,2,Named as the sodium-bearing and magnesium-dominant orthoamphibole resembling anthophyllite.
7a605fdc-9dff-4e85-a642-971fcf109477,2,As a Na analogue of Pedrizite
2b417f4a-c7f2-458b-938e-a3b74dcf5a56,2,In allusion to sodium content
70059361-b9de-49e4-a1c7-aaa045300a0a,2,Named after sodium autunite with the loss of hydration water
b6db7a1a-a618-4014-8d7d-60f65318d700,3,Fine disperse mixture of uranium minerals of black colour
27d51110-97ce-4772-9421-803476480efa,4,Derived from the individual species components (SPessartine and ANDradite).
1dc07458-a870-4949-ad70-2bf5f70862a6,16,Due to similarity to topaz
4fe2d623-ef3f-4205-a697-5580b4e3baf6,8,"In allusion to the specular (""mirror-like"") appearance of this type of hematite."
919b0e30-355c-4070-aa7d-22ad1ba370ad,18,After typical spherulitic morphology and chemical similarity to Bertrandite.
88d66a86-f713-40fa-8149-38785702cf54,2,bismuth in its composition.
2157eac2-b6b3-4340-875f-0698c91bab2f,18,"A microcrystalline, botryoidal variety of siderite"
8c75fa60-ca2c-4037-9f4b-cd485603d34b,2,For cobalt in its composition.
e50d7107-c67a-4588-8820-de0c4fa6386e,2,A tin-bearing variety of chalcopyrite.
2fd5cacf-977b-4d6d-bb69-69ee325dcd7e,2,A variety of Andradite
1ee96b1b-9aa5-4733-8c6f-6eb3e513eef5,2,Natural copper-tin alloys (i.e. bronzes).
7370b8ad-19ba-44be-a030-3ea587379f2d,2,"A tin-rich variety of Ludwigite, which may contain up to 12.0% (w/w) of Sn."
bebbe8ab-6a24-4f73-8627-63e8dcf6b2d6,2,A Tin-bearing Titanite with 10% Sn
61fc8695-caa5-4d1a-9e2b-0d39d27fc01d,2,A stanniferous variety of grossular.
7a186325-a9ec-4395-9c2b-c3e9392f142a,2,Sn-bearing enargite.
fe0e0cec-401d-4484-845c-f44d368195a8,2,For its physical and chemical similarity to stannite.
9261d205-81b4-4d4c-af56-7ad24eb55bcc,2,Sn-bearing variety of luzonite.
45d18243-9da2-4c9c-8872-a38322faae13,2,"For tin, STANNum, in the composition, and membership in the microlite subgroup of the pyrochlore group."
4460db70-3df4-4a89-a7dd-f552798d7f2c,2,"The name reflects its composition: tin (latin ""stannum"") plus palladium."
231095c9-cc84-4ad1-895f-dcce114dbc46,16,A variety of corundum exhibiting a star pattern when viewed down the C axis.
53873e3c-0bba-45d4-b643-7742dd9e93a4,16,A variety of almandine exhibiting a four-rayed or rarely six-rayed star due to oriented inclusions of rutile
bf4f07d5-6bdf-4f0c-a353-843ea1d5a76b,16,Muscovite forming star-shaped crystal aggregates.
07908cb0-c720-482a-8fff-d6c9d4ab36aa,16,"Refers to the shape of an aggregate of radiating crystals, not to be confused with the optical property ""asterism"""
9b9b3e34-4cda-494d-8eea-24679bf7cf35,16,A variety of ruby exhibiting a star pattern when viewed down the c axis.
a9c44e75-dc00-4faa-a6dc-a1b5290ae101,16,A variety of sapphire that exhibits a star pattern when viewed down the c axis.
7fda949d-b617-4fb0-ae6a-4c769ad63761,11,"after Steropes, the son of Uranus in allusion to the mineral's occurrence on the Island of Vulcano where the mythical Steropes (""lightning"") labored."
60ecbc5f-6694-4d29-b4bd-d11ee8330fd4,2,"For the composition, intermediate between antimony, STIBium, and ARSENic."
72f15d34-6576-4033-b84f-07f926f32509,2,"From the Latin for antimony, STIBium, in its composition, and as a member of the betafite subgroup of the pyrochlore group."
c21982e8-6bff-4262-9f68-da6e9c288e03,2,From chemistry and relationship to claudetite.
5b2227ae-00db-4190-9d9b-c41ee07cc38f,2,"From the Latin for antimony, STIBium, in its composition, and relation to columbite."
47f5223f-c2d5-4792-9dc1-83640880b722,2,For the composition and relation to colusite
059085fa-3579-40cc-ad01-50b1af55aaca,2,Synonym of Sb-rich luzonite.
c032991a-acb1-471a-8ce0-c280e6b82afe,2,Synonym of Sb-rich luzonite
1a18d78f-dbc7-4d9e-97fd-e9d31419dd69,2,"From the Latin for antimony, STIBIum, in its composition, and membership in the microlite subgroup of the pyrochlore group."
180ef278-62fa-4a68-b0b1-18786adaaf7f,2,"The name reflects its composition: antimony (Greek ""stibi"") and palladium."
76397aa4-f1ad-4995-b3f7-6d394fe57510,2,A variety of Pyrochlore Group
53164a3e-22d1-4b26-bf9a-5749657ca413,2,"From the Latin for antimony, STIBIum, in the composition, and relation to tantalite."
2ab95f81-7911-42d5-a624-6d0ff97f55e8,2,"From the Latin for antimony, STIBIum, and VANadium in the composition."
5256e600-b302-450d-bae9-aa53d9c9daff,18,A new orthorhombic polytype of Stibivanite
02253ed9-25f4-4301-8227-df3052885c06,18,A polytype of Stichtite
935c92b9-7045-4229-a574-bb2d777efb2b,2,the Ca-dominant member of the stilbite series.
a6c96ecf-2a85-4b83-b8f4-b2fcd7fd476e,2,the Na-dominant member of the stilbite series.
8bbbf21b-b7ab-4819-917b-fb3a715abe0b,2,"For the composition, from Greek STIbium, antimony, and STAnnum, tin."
18443d28-96cf-4bbd-b793-f696d2857a73,14,A type of clay said to have been used instead of butter
884ebfac-06da-4142-8f03-50d55498fa1b,16,Due to similarity to diamond
1d5b7a73-5674-42dd-8219-4b4198454e85,13,Cassiterite (tin ore) occurring as waterworn pebbles in alluvial or placer deposits
db8d9edf-3c60-48c6-9c90-b5229de1dca2,2,For the element strontium
6fe415ce-58d2-4d22-b9dd-ad80be001261,2,"The name reflects its composition: a strontium, sodium (latin ""natrium""), aluminium silicate"
b230ed28-7234-46c1-a025-12cf584998cb,2,A variety of Aragonite
2e9570f3-36cc-4d79-8d38-e98ab197b537,2,A Sr-bearing variety of baryte.
a24532c3-09b2-4ccc-9dce-8d4686bc053b,2,A strontian calcite.
2ef193b2-74d1-47b2-b3d0-ca49ed1d2ca4,2,A strontian variety of Crandallite
924b7920-8ced-40a5-9f74-ce3cdec56799,2,Fluorite containing 2-18 mass.% of Sr.
5a358a35-02d6-4be5-9ea9-6f45de53ad91,2,A variety of Natroalunite containing SrO 2.81%.
f2ae5859-4d39-4f23-b0ab-caaa04c09e50,2,A strontian variety of Piemontite.
5db15732-a761-45c4-9753-247a5dc1b01b,2,A Sr rich variety of Potassicrichterite up to contents Ca/Sr ~ 1/1.
9fa9fe55-f83f-43ff-999d-eb6bf5ade7b1,2,A strontian variety of Thomsonite-Ca
cf74ea98-c01b-46a4-ba1e-30cbb16c003a,18,"In allusion to its strontium content, orthorhombic crystal structure and relationship to joaquinite."
8dd6136b-e71b-4dfb-b8d5-2f2b91a3dda5,2,For STRONTIum and BORate in the composition.
1d3eef96-c904-45f2-bfd3-dc176c99f29d,2,A variety of Burbankite
566def8f-baf9-4895-979e-deeb13592d58,2,For the strontium content and relation to chevkinite.
4e431b1a-59b6-4ac8-ae7a-2a25d879bd3c,2,As the strontium analog of dresserite.
50c3e133-b113-4884-b53e-21965503ccf4,2,As a Sr-dominant analogue of fluorite.
6d8d0e3f-ed61-49f2-bbbc-da0cbd18260b,2,As the strontium analog of ginorite.
ac850a1f-b8cd-4005-8b4c-a821a028ca7c,2,A variety of Hilgardite
57bc9b83-f4f4-48bc-b3b1-78fc7b3120af,2,A strontium-bearing (strontian) hilgardite-1Tc.
1677f080-0e56-4ee7-a83a-7526f3bb670c,2,As a strontium-dominant analog of hurlbutite.
640af6bc-260e-4746-97bb-d84f957bcff5,2,For its strontium content and its relation to joaquinite in contrast to strontio-orthojoaquinite.
07e53f28-18d2-4b3d-b862-5362a425ff92,2,"The strontium analog of cryptomelane. The name alludes to the composition, strontio, and the Greek melas, -anos, for black."
6825ec7b-bbd3-45e5-b9c4-0e4d006a37ce,2,As the strontium analog of perloffite.
4b15abae-c3ab-4349-b17a-3ea951188829,2,As the strontium analog of pharmacosiderite.
2fd67a64-d4f8-43b6-8842-481d183234b2,2,Named as the strontium analogue of pyrochlore.
4004f8c9-0e56-43dc-9f1f-abeff8235ed9,2,Named for being the strontium analogue of ruizite.
d1fde552-78f7-4385-bc65-80e136e93dd1,2,As the strontium analog of whitlockite.
23649a92-d9b1-4718-82a2-8739f2d5037b,2,Intermediate member of Perrierite-(Ce) - Rengeite-(Ce) series of solid solutions.
54ecce3c-9029-407b-9ba8-2f3034856258,2,"As a strontium-dominant member of the apatite group, see fluorapatite."
16ab0450-7417-44ed-a359-49a9ed56fe77,2,As the potassium equivalent of struvite.
4af519af-b515-447d-bf1f-20c7f4b0da31,2,"For succinic acid (butane-1,4-dicarboxylic acid), a main constituent"
086881d9-6d78-48ee-8281-565ce4aa2fd2,14,"Lambda Velorum, also named Suhail, is a star in the southern constellation of Vela. With a mean apparent visual magnitude of 2.21, this is the third-brightest star in the constellation and one of the brighter stars in the sky"
19896789-2641-4706-bd48-2b63849702f1,2,For the presence of sulphhydryl (SH) group and relation to bystrite.
4bbd4427-4446-4b04-bf66-bf7cbe405a70,2,In allusion to sulphur and boron in the composition.
94e6f73f-e87f-4bd1-a319-40f796cfdccf,2,A mixture of metastable allotropes of native sulphur which slowly reverts to crystalline alpha-sulphur
473ac633-422f-4f51-adf6-7510b680ef98,2,Presumably a sulfate-bearing fluorapatite.
6a548ea0-bbc8-482f-9d51-febe372eed3f,2,"In allusion to sulphur and sodium chloride, (halite), in the composition, neglecting fluorine, the presence of which was unnoticed in the original analysis of type material."
ed0141c1-464f-4a99-af7a-ab77dc34f607,2,In allusion to the chemical relation to tsumoite.
c0302ee6-9b30-4703-9470-f2cf54285239,18,Monoclinic Polymorph of Sulphur
069dde31-2079-4793-a6e1-652a3a0d6159,2,For the composition: SULfur and VANadium.
a2d719cc-dd15-40bd-aa07-c5db3a436a4e,3,Sunny coloured varieties of Opal
e4d59a44-0266-47af-be93-78098ea1bad8,3,"A variety of feldspar (microcline or oligoclase, more rarely labradorite) that has schiller, commonly with an orange/brown background color, due to exsolved oriented small hematite (or hematite and ilmenite) crystals that give it an flash and sparkle."
344b405a-371b-4417-8d3b-ca6f4a8d2dcd,4,Mechanical mixture of the minerals sylvite and halite
6b23bbf6-5acc-4399-865e-59a852a1d089,2,"The suffix ""-(Ce)"" was added by the IMA due to the dominance of cerium in the composition."
036ec533-6134-46e2-8544-99d11752771c,2,"The suffix ""-(La)"" was added by the IMA due to the dominance of cerium in the composition."
c1e53f7d-b3c4-452d-aa07-ec8bf03e0493,2,"the ""-(Nd)"" suffix due to the dominance of neodymium in the composition."
e343df4a-f576-4ad1-a45a-e4cede82abfe,2,For its relation to synchysite and dominant yttrium.
913f34d4-1d21-4a23-8737-f41bee9c1fda,2,Due to high Ce content
de87932d-bee0-4fbb-8b6a-3cb0e70f9e2e,2,A name applied to an apparent magnesian variety of Apatite.
a6ecc049-5c41-4a42-be90-4d601d4ec7ec,2,A magnesian variety of Triplite.
3a6f948e-3463-43d8-8808-3aa0fed9b462,2,For an aeschynite with TANTALum greater than titanium in the composition and with yttrium as the dominant rare-earth element.
90965093-33c0-4476-a60f-31178da275ab,2,in reference to its composition: tantalum and carbon.
48d9e459-e446-45c3-837a-cadb9c925937,11,the Greek mythical Tantalos = father of Niobe
535e1e62-56eb-4bf7-b0c1-3c228e78c8fb,2,"For its dominant content of FERROus iron, and relation to Tantalite"
18524cee-77dc-4ea3-a02a-e824ea93baa8,2,"For its dominant content of Mg, and relation to Tantalite"
82e7023a-adf4-42e0-bdde-f1ee071f7288,2,"For its dominant MANGANese content, and relation to Tantalite"
3ac61b64-d30a-48eb-b7c2-06214c24a23f,2,Named for the composition and its relation to wodginite.
6e40e709-7bf1-42d7-9046-d0a44159b661,11,After the children of Tantalus
d65d10b6-b17e-41c2-9e57-ea1163c13730,2,"For its relation to euxenite, with TANTalum greater than niobium."
f366fe1d-467e-465b-87b3-4e1562a26133,2,For TANTalum in the composition.
669c2332-148c-48c3-b447-6b4c1b9f54b4,11,after the god Tapio of Finnish mythology.
0f7a6a12-657d-4184-b30e-f10429a8d025,2,For its dominant FERROus iron content and relation to Tapiolite
9df28530-effd-4142-b15f-3cd8261391b3,2,For its dominant MANGANese content and relation to Tapiolite
5f1cdc55-bb56-4423-be6d-55220c6fa987,2,"For the constituent chemical elements, TELlurium, ARGentum silver, and PALladium."
2540bd55-b33c-4d74-9096-22b265aff485,12,In allusion to the materials property of transmitting an image as on a television screen.
12b8c008-c342-4a66-8ecf-afc906ff2a77,2,The name reflects its composition: tellurium and antimony.
544910d0-f22c-49ee-9165-b3a868cca29c,2,Tellurium-rich variety of canfieldite
d28321ff-d462-441d-907c-6d189a116ab7,2,A variety of Ikunolite
9e37074e-ef85-4692-80d5-d54a81f6af95,2,A tellurium-bearing variety of tennantite.
b3d17896-e8de-4b44-ac95-840986b7d038,2,For its composition as a TELLURium dioxide.
22d05f01-d2bc-460a-81df-26fd98aed356,2,The name reflects its composition: tellurium and bismuth.
ce55b595-8b3a-4c08-9fad-0d45b4ee3cd8,2,A variety of Canfieldite
67ce4fef-74ae-4ae6-a5d3-91023d204d6f,2,Alludes to its chemical relation to the hauchecornite group and Te content
a3513a6f-2fbd-43b8-b322-87288b8b36a7,2,Tellurium analogue of mandarinoite.
6f407c7c-9407-44b8-98fa-2c73384228de,2,From the similarity to Nevskite and Te content
8548d551-24d2-4fcf-87e8-7b84750139b9,2,For TELLURium and PALLADium in the composition.
22befbae-ff03-4b19-b977-208bef74a465,2,Named as the tellurium analog of perite
b3671163-3758-4a8e-ad4c-d2a521cd814f,2,As a Fe variety of Tennantite
d5705419-8bbb-452a-b8e4-b8c9394525bf,2,As a Zn variety of Tennantite
990144f1-715d-4ca0-937e-ab9eeb110a8f,2,"For TEllurium, antimony (STIBium), and PALLADium in the composition."
3483601a-9171-41de-8549-613c2ab2d965,18,The name is derived from the tetragonal crystal system and compositional similarity to auricupride.
79943a0e-4ab5-4fd8-a7f1-7779f76c93f2,2,The ferric iron analogue of annite
79943a0e-4ab5-4fd8-a7f1-7779f76c93f2,18,For crystallization in the TETRAgonal system and as the ferric iron analogue of annite
6dc5d9f4-0999-4581-9813-691a170e95d6,2,For the Fe3+ analog of phlogopite.
6dc5d9f4-0999-4581-9813-691a170e95d6,18,"For crystallization in the TETRAgonal system, and as the Fe3+ analog of phlogopite."
aead60f4-ce8e-40a2-bfd0-1c3be86494bf,2,"For iron, FERRum, and PLATINUM in its composition."
aead60f4-ce8e-40a2-bfd0-1c3be86494bf,18,For crystallization in the TETRAgonal system
cfddd25c-ed98-439b-b996-a34bc9ba5d09,18,A high-pressure tetragonal 'variety' (modification?) of Titanium.
23b303b1-a8b0-4d3a-8811-7e26576968b1,18,In allusion to the tetrahedral crystal shape.
1e087a30-9ae8-480b-b656-d38fba0072f8,2,As a Fe variety of Tetrahedrite
9900e9ee-f828-43ee-a0fd-9bea8169fbcb,2,Named for being the Hg analogue of tetrahedrite-(Zn) and -(Fe).
c255701a-7037-470b-b3b9-4e590be38f49,2,As a Zn variety of Tetrahedrite
0eb8dddd-5b88-4a7d-a364-cf16ae90e3db,18,"Name used for synthetic polymorph of KAlSiO4, prior to discovery of mineral in nature, which was named panunzite"
a13bbd6e-6145-4f23-9ec8-4fcbc3d83c4c,18,For its tetragonal symmetry and relation to Natrolite.
5d590e4d-92ec-49b8-8b4e-f04c4db9b095,18,As the tetragonal dimorph of rooseveltite.
2a201600-34e4-48ae-86a0-00dc3b2d3408,18,"In allusion to the symmetry of the mineral, and the genetic link to taenite."
d8879ca3-6a74-4964-9c25-fb9531f8595d,18,As the TETRAgonal dimorph of wickmanite.
4a0067aa-b842-43c5-824c-45aa47ac950a,2,for chemical composition with tellurium Te and tungsten W
89ac05a4-d23c-4ddf-8d71-6698425b7351,2,"For the constituents THALlium, CUprum, copper, and Sulfur."
fa50b817-b27f-4f4c-8ae1-7a0b75b75619,2,"For the principal constituents, THALlium, FErrum for iron, NI for nickel, and Sulfur."
3689a2b5-7af1-4db4-9d16-ad709b6370fa,2,A variety of Pyrite
7859a18d-8370-4af7-a910-1ae597ec111b,2,Thallium bearing variety of Carnotite.
f11480ff-8140-4578-964e-91cf639bbf5e,2,A thallium-bearing cryptomelane
04afdfef-84dd-423e-93f5-7e38be2f50dc,2,A variety of Murunskite containing up to 29% (w/w) of Thallium.
