mineral_id,language_id,meaning,stem_1,stem_2,stem_3
a1265f64-fcd4-4b6f-abb5-0f2ac6f10f59,191,"Named in 1792 by Martin Klaproth from the words lepidos for ""scale"" and lithos for ""stone"".","""Lepidos ""=Greek, Ancient (to 1453), scale","""Lithos""=Greek, Ancient (to 1453), stone",
cb823b87-055a-45ab-94fc-abb5a4f7a758,191,For friend.,"""Philos""=Greek, Ancient (to 1453), friend",,
fe10405a-ccc7-407d-83af-e1fe6c4c9d04,191,For to bear,"""Phoros""=Greek, Ancient (to 1453), to bear",,
5d91a213-6183-42d4-85b0-98557bf30e7b,191,"From the lithos, for stone, as the mineral is composed of the most abundant chemical elements of the crust of the earth.","""Lithos""=Greek, Ancient (to 1453), stone",,
b824d557-3fb2-4121-aa75-5fa9a8691bf8,191,"For ""pebble"". Formerly called lithiodionite; renamed in 2014 (IMA 14-C) in agreement with its original spelling.","""Lithidion ""=English, pebble",,
9a6440fb-1c1c-4531-aefc-27866344a813,152,"The name lodestone, which in Middle English means ""course stone"" or ""leading stone"",[7] from the now-obsolete meaning of lode as ""journey, way""","""lodestone""=Middle English, course stone",,
4054083a-0246-48d3-91d1-1a167999f815,432,"From the Russian name for the Lapps, Lopar, inhabitants of the Kola Peninsula, Russia, first noted place of occurrence of the mineral, and for its cerium content.","""Lopar""=Russian, inhabitants of the Kola Peninsula",,
30bc100e-4c5d-49cf-835d-a2a52fd33dcf,432,"From the Russian name for the Lapps, Lopar, inhabitants of the Kola Peninsula, Russia, first noted place of occurrence of the mineral, and for its cerium content.","""Lopar""=Russian, inhabitants of the Kola Peninsula",,
e5a0e559-64ee-42d6-9b94-3109c699da12,432,"From the phrase dar Lovozera, for a gift of Lovozero.","""Dar Lovozera""=Russian, gift of Lovozero",,
48a699ae-5540-466a-892c-246cca2666e2,98,"From the Chinese luni, for the chlorite group, representing cookeite; jian, a connective; and lain for pyrophyllite.","""Luni""=Chinese, chlorite group","""Jian""=Chinese, a connective","""Lain""=Chinese, pyrophyllite"
90d36254-795d-448f-a26e-eab02168103c,21,"The word ""maghreb"" is derived from the Arabic al-maghrib, meaning “region where the sun sets”, and originally signified the region lying between the high ranges of the Atlas Mountains in the south, and the Mediterranean Sea.","""Al-maghrib""=Arabic, region where the sun sets",,
9464ce8a-1f8c-4fac-933a-97a5ef6ce738,334,"From the word emakut, meaning soda, in allusion to the high sodium content of the mineral.","""Emakut""=Masai, soda",,
529c8659-930f-4230-9dee-dc7cdb9cdfa0,191,"For mallow, in allusion to its green colour.","""Mallow""=Greek, Ancient (to 1453), green",,
cd45fd04-b48a-4f41-8120-57db8daff251,191,"The name is after the greek word for soft, μαλακός","""μαλακός""=Greek, Ancient (to 1453), soft",,
4f92863e-9850-4c53-832a-bb9081b2dbbd,191,From the greek μαλακός (malakos=soft) because the mineral is softer than ordinary zircon,"""μαλακός""=Greek, Ancient (to 1453), soft",,
c0559143-21ff-475e-a18e-6bfb2b634486,191,"From the Greek for black, in allusion to its colour.","""Melanos""=Greek, Ancient (to 1453), black",,
c55a29f7-8ca6-4fab-a42f-0ac78575044d,191,"The word ""marble"" derives from the Ancient Greek μάρμαρον (mármaron), from μάρμαρος (mármaros), ""crystalline rock, shining stone"", perhaps from the verb μαρμαίρω (marmaírō), ""to flash, sparkle, gleam""","""μάρμαρον""=Greek, Ancient (to 1453), crystalline rock",,
ca19c140-bca9-4bf5-b7ed-98555e0984e9,21,"A word of Arabic or Moorish origin, early applied to pyrite and other substances.","""Maragsita""=Arabic, Sb or Bi",,
4f3845b1-f565-47eb-9081-1247ebc69132,191,"From the Greek for pearl, for its pearly luster on cleavage.","""Margaritos""=Greek, Ancient (to 1453), pearl",,
3449f18f-28af-4cef-b843-f6be0114b917,191,"From the Greek for pearl and tablet, in reference to its luster and lamellar habit.","""Margaritos""=Greek, Ancient (to 1453), pearl","""Sanis""=Greek, Ancient (to 1453), tablet",
a0ab4945-5cc5-4b4b-97fc-4c17a008e145,191,"Named from the Greek word ""marmalos"" meaning ""pearly"" as the mineral has a pearly to metallic luster.","""marmalos""=Greek, Ancient (to 1453), pearly",,
6ffdbdc4-3884-4fb6-aa2e-b092489e8ee4,288,"From Medieval Latin mart-, mars iron","""mart""=Medieval Latin, iron",,
cefa27b9-d5ff-42e7-8255-c978eb701d87,21,"From early Arabic, through the Spanish mazacote and the French for oxide of lead.","""Mazacote""=Arabic, oxide of lead",,
bd521f57-ff69-427b-991b-84bf776d9766,191,"From the Greek for large and cyclical, with reference to the large ringlike groups of silica tetrahedra in the structure.","""Megas""=Greek, Ancient (to 1453), large","""Kuklos""=Greek, Ancient (to 1453), circle",
1a677f95-1a9b-41a6-b8f4-5601ca84d169,191,"From the Greek for less, referring to its less acute pyramidal form compared with vesuvianite.","""Meion""=Greek, Ancient (to 1453), less",,
62c6dc9e-b575-4c65-ba6a-2a285578e6ec,182,After the German word Meißel for chisel.,"""Meißel""=German, chisel",,
4ced7f0b-f268-47f1-867f-ff8b4cc06ec9,191,The name reflects belonging of the mineral to arsenates and its black colour (colour name taken from Greek),"""Melano""=Greek, Ancient (to 1453), black",,
13397281-1d48-4d85-9572-cefe6b9ccdd7,191,"From the Greek μελανός (""melanos"") for ""black""","""μελανός""=Greek, Ancient (to 1453), black",,
6d4ed0df-0bdd-48b5-99f2-1cd83d94e208,191,From the Greek for black or dark and cerium in its composition.,"""Melano""=Greek, Ancient (to 1453), black",,
bb86c946-d76a-4285-a347-f150f3016faf,191,"From the Greek μέλας, black, and χαλκός, copper","""μέλας""=Greek, Ancient (to 1453), black","""χαλκός""=Greek, Ancient (to 1453), copper",
499f24ca-04e8-48cb-ae4b-40e77d3d9dd4,191,for the Greek words for 'black' and 'to be burned' because some specimens turn black when heated.,"""Melano""=Greek, Ancient (to 1453), black","""Phlogopos""=Greek, Ancient (to 1453), to be burned",
fc6bf9ec-2dfa-4285-8207-17f3a36055d4,191,From Greek due to its dark colour and Fe content,"""Melanos""=Greek, Ancient (to 1453), black","""Sideros""=Greek, Ancient (to 1453), iron",
3b891ac0-f435-421e-af10-6c69eeafe75d,191,"From the Greek for black, for its colour, and antimony, STIBium, in its composition.","""Melano""=Greek, Ancient (to 1453), black",,
1069322d-3a13-4976-be47-70c2f00ac923,191,"From the Greek black and to melt or glass, for the black bead formed under the blowpipe.","""Melano""=Greek, Ancient (to 1453), black","""Teko""=Greek, Ancient (to 1453), to melt",
e57b35c6-e9d3-4d40-9ab9-cee5222e875d,191,"From the Greek for black and a young shoot, for the mineral's property of turning green on exposure.","""Melano""=Greek, Ancient (to 1453), black","""Thallos""=Greek, Ancient (to 1453), young",
3dc16be0-8735-4d46-8680-4433dd772a05,191,"From the Greek for black, for the colour, and VANADium in the composition.","""Melano""=Greek, Ancient (to 1453), black",,
45ce2584-777d-473f-9655-4d16b901aa65,191,From the Greek for a black metallic dye.,"""Melantiria""=Greek, Ancient (to 1453), copperas",,
c1b8e94e-b9df-44c1-b0cc-1b7baf35415f,191,"From the Greek for honey-yellow and to appear, in allusion to its colour.","""Mel""=Greek, Ancient (to 1453), honey",,
5dd2fcd6-4eca-4fa1-a510-a4bdef20f2d1,191,"For honey, in allusion to the colour.","""Mel""=Greek, Ancient (to 1453), honey",,
0fbc259a-6ddb-4019-adb3-4b90d042e6d5,288,"From Latin words, mellis (honey)","""Mellis""=Greek, Ancient (to 1453), honey",,
5b532d67-9c0c-47dc-b236-c6be35c9b5ae,191,"From Greek mesitēs mediator + spath, spat spar); from its being intermediate between magnesite and siderite","""mesitēs""=Greek, Ancient (to 1453), mediator","""spath""=Greek, Ancient (to 1453), spar",
87de4d2a-692e-4f43-88c8-58ea5218e126,191,"For middle, alluding to its composition intermediate between natrolite and scolecite.","""Meso""=Greek, Ancient (to 1453), middle","""Lithos""=Greek, Ancient (to 1453), stone",
b2917438-992a-42f6-845e-f3937cf461ff,191,"For less and silver, as it contains less silver than other red silver sulphosalt minerals.","""Meion""=Greek, Ancient (to 1453), less","""Argyros""=Greek, Ancient (to 1453), silver",
dfc08ecf-9fe7-493f-b5f9-eb3d83a3227f,191,"from the micros (little) and clinos (to incline), in allusion to the small departure from monoclinic symmetry.","""Micros""=Greek, Ancient (to 1453), little","""Clinos""=Greek, Ancient (to 1453), to incline",
cd83cfab-8406-4f55-a4fa-6704ad3669e3,191,"For small, in allusion to crystal size, and for the original locality at Monte Somma, Italy.","""Micros""=Greek, Ancient (to 1453), little",,
f0926c31-8b03-419d-9e00-0e5355f1235a,191,"From the Greek for an imitator, as it imitates pyromorphite.","""Mimethes""=Greek, Ancient (to 1453), imitator",,
05035147-d859-4e7d-8cb3-6fecee697eb2,167,"The term ""Minette"" came from French miners. It is a diminutive form of ""la mine"", and might be translated as ""little mine, little colliery"" or ""little vein"", referring to its relatively poor iron content of between 28% and 34%","""la""=French, little","""mine""=French, mine",
50a79915-35aa-4a18-9fc2-ff055b891dc0,288,"From the Latin sal mirable, for miracle salt, expressing Glauber's surprise on its synthesis.","""Sal mirabile""=Latin, miracle salt",,
d8e3f552-c1bd-409b-a57b-11387daa15ed,182,From German 'Mohrenkopf' - Moor's head in allusion of general appearence,"""Mohrenkopf""=Greek, Ancient (to 1453), Moor's head",,
e60e5931-a2bc-453e-b091-9abd5783537b,191,"A word derived from the Greek molybdos, lead.","""Molybdos""=Greek, Ancient (to 1453), lead",,
2875bd7e-d03e-46ee-b597-b316422f309e,191,"A word derived from the Greek molybdos, lead.","""Molybdos""=Greek, Ancient (to 1453), lead",,
7f16a82f-1d29-4cf5-b5ab-866430500ce0,191,"From the Greek for lead and moon, for its composition, selenium being named for the moon.","""Molybdos""=Greek, Ancient (to 1453), lead","""Menos""=Greek, Ancient (to 1453), moon",
8ef8b980-046c-4747-8707-2c000e0da12b,191,"From the Greek molybdos, for lead, and phyllos, for leaf, in allusion to its lead content and foliated habit.","""Molybdos""=Greek, Ancient (to 1453), lead","""Phyllos""=Greek, Ancient (to 1453), leaf",
c73f88fb-1477-42e1-8011-a152400460e1,191,"From the Greek for a stain, as it stains the host rock.","""Molysis""=Greek, Ancient (to 1453), stain",,
e3ef4c59-8ee1-4e4e-bb64-1a7d0c7b2cec,191,"From the Greek for solitary, for its initial apparent rarity","""Monazeis""=Greek, Ancient (to 1453), to be alone",,
18cfe1a3-b985-4b19-bb1a-96e275df9020,191,"From the Greek for stable, as it is decomposed chemically only with great difficulty.","""Monimos""=Greek, Ancient (to 1453), stable",,
db8de104-4920-4098-97ea-74dcd02924ae,191,"From a postclassical Latin misreading of Latin mormorion, a kind of dark precious stone, perhaps from an unattested Greek word of unknown origin",,,
a9484966-90fa-41ac-b306-abc8922c247b,191,The word myrmekite is derived from the Ancient Greek μὑρμηχἰα (wart) or μὑρμηξ (ant) and was used by Jakob Sederholm in 1899 for the first time to describe these structures,"""μὑρμηχἰα""=Greek, Ancient (to 1453), wart","""μὑρμηξ""=Greek, Ancient (to 1453), ant",
c8cad4c1-8d93-4b62-b6f1-dcf9a0631f42,167,"For mother of pearl, in allusion to its appearance.","""Nacre""=French, mother of pearl",,
d3adefd1-5d06-42fe-99be-c388e36d62e9,191,For a friend.,"""Phillos""=Greek, Ancient (to 1453), friend",,
355b1953-8d34-4183-be88-36a40e729fca,191,"From the Greek for ""thread"" in allusion to its structure.","""νήμα""=Greek, Ancient (to 1453), thread",,
26f961ae-1ac0-4d1a-9283-94d2994a52d4,191,"From the Greek, meaning of recent origin, as it is an alteration product.","""Neotokos""=Greek, Ancient (to 1453), of recent origin",,
36bc5bfc-46ee-422b-b44a-c1e28480642c,191,"From the Greek for cloud, as it becomes cloudy when treated with strong acid.","""Nephele""=Greek, Ancient (to 1453), cloud",,
5821f65c-8b85-47b2-a940-67d81f916f13,191,"The name nephrite is derived from lapis nephriticus, which in turn is derived from Greek λίθος νεφριτικός; νεφρός λίθος, which means 'kidney stone' and is the Latin and Greek version of the Spanish piedra de ijada (the origin of ""jade"" and ""jadeite"")","""νεφρός""=Greek, Ancient (to 1453), kidney","""λίθος""=Greek, Ancient (to 1453), stone",
d4d53a4a-a84d-4c99-bfc8-f8fd3f8f2896,182,"From the German nickel, demon, from a contraction of kupfernickel, or Devil's copper, as the mineral was believed to contain copper but yielded none.","""Kupfernickel""=German, Devil's copper",,
797e7040-8266-4224-9d2c-fcedbd201e9b,182,"From the German kupfernickel, or Devil's copper, as the mineral was believed to contain copper but yielded none.","""Kupfernickel""=German, Devil's copper",,
5ffc66a4-b146-4c9f-ad79-56489d6972c1,288,"From Latin nigr-, niger black","""niger""=Latin, black",,
a7161dc1-a9c8-42e6-ab91-4738f6e1c4ba,201,"Evolved from ""neter"" or ""nether"" (Hebraic), which derived from ""natar,"" a substance that effervesces, which corresponds to the ""nitron"" of the Greeks and the ""nitrum"" of the Romans.","""Neter""=Hebrew, alkaline salts",,
1a48ae3d-3c19-449a-ba5c-4c5bfadc1c47,288,,"""niveus""=snow white;""lana""=wool, in allusion to the typical habit.",,
c597747b-d086-45b6-bf35-c0be758c273f,182,Named after the word for north because of its northern origin in the Lovozero Massif.,"""Nord""=German, north",,
2906fb17-0d90-452f-ba7d-2d568381f856,288,"The name novaculite is derived from the Latin word novacula, meaning a sharp knife, dagger, or razor[2] in reference to its use in sharpening.","""Novacula""=Latin, sharp knife",,
20d583f8-1c13-4cee-9009-e34649bec6d8,288,"The name is ultimately derived from Latin obsidianus meaning ""of Obsidius"", after the Roman (also called Obsius in some instances) who supposedly was the first to discover this type of volcanic glass.","""obsidianus""=Latin, of Obsidius",,
96e8acb6-2dfd-4585-b3fb-9411d96c8a51,191,"The name odigitriaite is from the Greek word Oδηγήτρια (She who shows the way), i.e. indicating extreme fractionation.","""Odygitria""=Greek, Ancient (to 1453), She who shows the way",,
b16c8396-c920-41fb-8a4c-e7b061914705,191,"For little and fracture, for cleavages believed inferior to albite.","""Oligos""=Greek, Ancient (to 1453), little","""Kasein""=Greek, Ancient (to 1453), cleavage",
1b39cd75-06db-4592-9da0-18fa60239a34,191,"From the Greek όλίγος, small, due to the lower specific gravity of this variety due to substituted Mn for Fe.","""όλίγος""=Greek, Ancient (to 1453), small",,
0e2de800-ccb8-4ae2-a725-61ff205e9fb4,191,"For unripe grape, in allusion to its green colour.","""Omphax ""=Greek, Ancient (to 1453), unripe grape",,
b8655cf1-5692-4cbc-8022-322d5a6bdd98,191,Its name was derived from the Greek word for 'unripe grape' in reference to its typical green color.,"""άσηπτο σταφύλι""=Greek, Ancient (to 1453), unripe grape",,
b37626b6-9c21-4bd0-8c52-d591bb583e54,191,"Onyx comes through Latin (of the same spelling), from the Greek ὄνυξ, meaning ""claw"" or ""fingernail"". Onyx with flesh-colored and white bands can sometimes resemble a fingernail. The English word ""nail"" is cognate with the Greek word","""ὄνυξ""=Greek, Ancient (to 1453), claw",,
ca545cbf-f7f5-40e5-afd0-3d287d4f6972,439,"The origin of the name is uncertain. It may be from the Sanskrit ""upala"", meaning ""stone"" or ""precious stone"" or from opalus, the ancient Latin name for the gem (Pliny the elder, 75-79). Pliny may have also referred to the gem as paederos, but a modern commentary by Kostov (2008)[1] questions if that name was actually applied to the opal of modern sense.","""Upala""=Sanskrit, stone",,
f43d105b-d370-452d-9b46-eb38c958e7be,191,"The Greek word ὄφις, ophis (snake) is found in the name of ophiolites, because of the superficial texture of some of them. Serpentinite especially evokes a snakeskin. The suffix lite from the Greek lithos means ""stone"".","""ophis""=Greek, Ancient (to 1453), snake","""lithos""=Greek, Ancient (to 1453), stone",
9b7925f8-b11c-4249-a187-bdb24764c10a,191,"From the Greek ὄρνις ornis (""bird"") as it is a guano mineral.","""ὄρνις""=Greek, Ancient (to 1453), bird",,
cc6fb44b-229a-47a3-80b2-fbd89c82b249,288,"From the auripigmentum, golden paint, in allusion to the colour.","""Auripigmentum""=Latin, golden paint",,
8bb3824c-9071-4170-bf1d-cb7e790ee54b,191,"From the orthos - ""right"" and kalo -"" I cleave"" in allusion to the mineral's right angle of good cleavage.","""Orthos""=Greek, Ancient (to 1453), right","""Kalo""=Greek, Ancient (to 1453), I cleave",
ae82b912-a081-4007-9de7-1e1fdb818635,191,"From the Greek word for odor, in reference to the pungent and irritating odor when heated in air.","""Osme""=Greek, Ancient (to 1453), smell",,
e8bb7d31-4447-4028-ad08-95ee158287a6,191,"From the Greek Οστεο λιτή (""bone stone"") as it is a guano mineral.","""Οστεο""=Greek, Ancient (to 1453), bone","""λιτή""=Greek, Ancient (to 1453), stone",
985d14e1-50ca-4d96-8ab9-514cbe9de1f2,167,"From the French oursin, meaning sea urchin, in allusion to the mineral's appearance.","""Oursin""=French, sea urchin",,
2e9ad160-ddba-42f3-9c18-b1f9f5da547a,191,"Greek oze, stench, and kero, wax.","""oze""=Greek, Ancient (to 1453), stench","""kero""=Greek, Ancient (to 1453), wax",
e77cbee7-6d8f-4d60-855e-a96fa17f00e9,191,"From the Greek for frost and stone, in allusion to its appearance.","""Pakhne""=Greek, Ancient (to 1453), frost","""Lithos""=Greek, Ancient (to 1453), stone",
e58a5296-204f-48bd-869e-0de600d2f2d0,458,"Padmaragaya, a Singhalese or Sri Lanka word meaning lotus flower, is applied to the yellowish, pinkish-orange to reddish-orange variety of sapphire from Sri Lanka, or a synthetic corundum of yellow to orange color.","""padma""=Sinhalese, lotus","""raga""=Sinhalese, color",
3fd83d19-0bf4-41a7-84c7-123403c494a1,458,"The term was derived through the Sinhalese language from padmaragaya (padma = lotus, raga = color), the yellow-pink Oriental lotus (nelumbo nucifera).","""padma""=Sinhalese, lotus","""raga""=Sinhalese, color",
baf19c9f-8837-4e52-b6fe-04345831e598,128,"From Pahasapa, the Dakota Sioux word for the Black Hills, in allusion to the type locality.","""Pahasapa""=Dakota, Black Hills",,
930a1eb3-ddc4-4967-88a8-8a1e5bebbe85,191,"From the Greek para, for near, and its relation to alumohydrocalcite.","""Para""=Greek, Ancient (to 1453), near",,
b7461cb8-7d66-4a96-9353-2865de2bd501,191,Para means paramorphs of Chalcocite after High-Chalcocite;German synonym of Chalcocite.,"""Para""=Greek, Ancient (to 1453), near","""Kupferglanz""=German, Chalcocite",
b7461cb8-7d66-4a96-9353-2865de2bd501,182,Para means paramorphs of Chalcocite after High-Chalcocite;German synonym of Chalcocite.,"""Para""=Greek, Ancient (to 1453), near","""Kupferglanz""=German, Chalcocite",
084181fb-5160-49cf-b5e5-8a44b2da0527,191,From the Greek for near and its relation to bariomicrolite.,"""Para""=Greek, Ancient (to 1453), near",,
591e54ae-6c02-43c8-90cf-940ff6b71a17,191,"From the Greek para, for near, and its dimorphous relation to brandtite.","""Para""=Greek, Ancient (to 1453), near",,
40999203-ae05-4d9e-80d6-1ba8a47fa588,191,"From the Greek para, for near, and its relation to butlerite.","""Para""=Greek, Ancient (to 1453), near",,
645a1f40-d4c4-449f-8ef2-04ffd70f66ac,191,"A combination of the Greek para, for near, and the mineral's dimorph, celsian.","""Para""=Greek, Ancient (to 1453), near",,
64bcec49-7136-43d5-bb11-dcc5d5ea87db,191,"From the Greek para, for near, and chrysotile from golden and fiber.","""Para""=Greek, Ancient (to 1453), near",,
8f94c81a-18ea-4a87-9431-7604c10b6c99,191,From the Greek for near and its relation to coquimbite.,"""Para""=Greek, Ancient (to 1453), near",,
536d3ece-2fc0-451c-b45a-12e64b1c6900,191,"From the Greek para, for near, and its dimorphous relation to adamite.","""Para""=Greek, Ancient (to 1453), near",,
1ad66a5a-20a9-465a-bb2a-f38e6bd574e2,191,From the Greek for unexpected alloy.,"""Paradoxa""=Greek, Ancient (to 1453), unexpected","""Krasis""=Greek, Ancient (to 1453), alloy",
43b44e59-ba87-4e89-94a8-b3d746038aa9,191,"From the Greek para, for near, and its dimorphous relation to fransoletite.","""Para""=Greek, Ancient (to 1453), near",,
80fccfd7-e1e2-4329-b5fb-ae8def691898,191,"From the Greek, paragon, for misleading, as it looks like talc.","""Paragon""=Greek, Ancient (to 1453), misleading",,
5a8fcb43-8afd-41de-9ead-855e10f2c978,191,"From the Greek para, for near, and its dimorphous relation to hopeite.","""Para""=Greek, Ancient (to 1453), near",,
4dc673d5-f12a-4e07-84b1-1891539b7511,191,For the paramorphous relation to jamesonite.,"""Para""=Greek, Ancient (to 1453), near",,
b033f673-9ddd-4395-b2ef-b93184dee9c1,191,"From the Greek para, for near, and its relation to keldyshite.","""Para""=Greek, Ancient (to 1453), near",,
04191d68-7fe3-4666-a0bb-296884262981,191,From the Greek for near and its dimorphous relation to khinite.,"""Para""=Greek, Ancient (to 1453), near",,
dcbf5b55-2776-4ebd-b33d-518dc2cc8a8b,191,"From the Greek para, for near, and mineral kuzmenkoite due to relationship with mineral in Labuntsovite group","""Para""=Greek, Ancient (to 1453), near",,
994bb4e6-c50f-46cd-a3cf-9b64080fb10b,191,From the Greek for near and its dimorphous relation to to kuzmenkoite.,"""Para""=Greek, Ancient (to 1453), near",,
edb76acb-1df4-4ba6-be2d-cc3148b52c4d,191,"From the Greek para, for near, and mineral labuntsovite due to relationship within Labuntsovite group","""Para""=Greek, Ancient (to 1453), near",,
87cb87a9-28b4-440e-b92e-8026c7b4c5ee,191,"From the Greek for near, for the dimorphous relation to laurionite.","""Para""=Greek, Ancient (to 1453), near",,
26714d7e-ded3-4295-aabf-34c2d92fd7c9,191,From the Greek for near and its morphological and chemical relation with alstonite.,"""Para""=Greek, Ancient (to 1453), near",,
86f484ef-5b4e-488a-968a-b51c116809a0,191,"From the Greek for near and melaconite, which in turn was named for black and dust, now a synonym for tenorite.","""Para""=Greek, Ancient (to 1453), near",,
06eb8c8c-37b5-4ad7-b08d-2ccc8551fdcd,191,"From the Greek para, for near and its chemical relation to mendozavilite.","""Para""=Greek, Ancient (to 1453), near",,
1c83263e-3508-4e69-850c-e85fc6d2c3ef,191,"From the Greek for near, for its paramorphic relation to montroseite.","""Para""=Greek, Ancient (to 1453), near",,
692cb3fa-587b-481a-ab55-34d7816f8ab6,191,"From the Greek para, for near, and its relation to natisite.","""Para""=Greek, Ancient (to 1453), near",,
2c54b18f-a15d-4f67-a9f7-69a1521b0a1d,191,"From the Greek para, for near, and its relation to natrolite.","""Para""=Greek, Ancient (to 1453), near",,
e6632ab4-0bdf-4d01-96e5-92aa0fa2d460,191,"From the Greek for near, and for its similarity to otwayite.","""Para""=Greek, Ancient (to 1453), near",,
a596788a-bbfd-430d-91d4-708b75e4df87,191,,"""Para""=Greek, Ancient (to 1453), near",,
e3c22f6e-31a6-4f8b-8418-fd61314c65e2,191,,"""Para""=Greek, Ancient (to 1453), near",,
63586ee4-4002-4780-a251-c6f6f213842c,191,,"""Para""=Greek, Ancient (to 1453), near",,
1350187b-cc9e-4118-946c-07ee2b6ee2b0,191,"From the Greek para, for near, and its relation to robertsite.","""Para""=Greek, Ancient (to 1453), near",,
69538218-0e13-4299-b253-8fb99249225c,191,"Named for the Greek ""para"", ""similar"", and arsenolamprite, for the polymorphic relationship between the two species.","""Para""=Greek, Ancient (to 1453), near",,
b49510c4-26a1-4c4d-97bb-3ae895f06e88,191,,"""Para""=Greek, Ancient (to 1453), near",,
b8490834-d619-42e3-8987-6fb88a05c2d7,191,"From the Greek for near, and for its relation to schoepite.","""Para""=Greek, Ancient (to 1453), near",,
37d731ea-57d5-4688-9f32-eb14624bb9b1,191,"From the Greek para, for near, and its dimorphous relation to scholzite.","""Para""=Greek, Ancient (to 1453), near",,
992e711d-59a3-4236-ae41-39112bc8a596,191,"From the Greek para, for near, and the dimorphic relation to scorodite.","""Para""=Greek, Ancient (to 1453), near",,
af18266e-fd54-4a3f-a65c-1ec4e8a8aa2a,191,,"""Para""=Greek, Ancient (to 1453), near",,
e1a2b02e-4632-42c6-9d10-b63077a41bc3,191,"From the Greek para, for near, and its relation to spurrite.","""Para""=Greek, Ancient (to 1453), near",,
77d3d2b9-e3a5-4372-8791-2d088ebd4fab,191,For the similarity to sterryite with the Greek prefix para meaning 'near'.,"""Para""=Greek, Ancient (to 1453), near",,
b3800935-6316-45eb-9ab4-6cd0efc3fa58,191,"From the Greek para, for near, and its dimorphous relation to symplesite.","""Para""=Greek, Ancient (to 1453), near",,
0d94e032-fd07-4ccc-afcf-9a5b449fb7af,191,"From the Greek for near, and for its relation to atacamite.","""Para""=Greek, Ancient (to 1453), near",,
e5a1c35e-f6d4-4ecc-a847-2f5c1daec342,191,"From the Greek for near, and for its relation to tellurite.","""Para""=Greek, Ancient (to 1453), near",,
d18b6d4a-0d54-4a3e-840f-59444f23d8b8,191,,"""Para""=Greek, Ancient (to 1453), near",,
1a68f7cc-a28b-4537-a54d-b348e9ad3d52,191,"From the Greek para, for near, and its relation to umbite.","""Para""=Greek, Ancient (to 1453), near",,
1d2e6fee-b613-4151-84bf-f0ae41932d2b,191,"From the Greek para, for near, and its chemical relation to vauxite.","""Para""=Greek, Ancient (to 1453), near",,
ff9f6dd6-db6d-4e23-8e9f-edefd6dbe1c9,191,,"""Para""=Greek, Ancient (to 1453), near",,
06fce6f3-b015-4485-b9c2-e96b92698927,191,"Recognizes with the prefix para, from the Greek for near, the similarity to wulffite.","""Para""=Greek, Ancient (to 1453), near",,
516d6d03-209a-4d5b-974e-5ba9c5f94735,288,"From the Latin pax, peace.","""Pax""=Latin, peace",,
593374bc-0120-4ab9-a8cb-983fafddbc74,288,"The English word pearl comes from the French perle, originally from the Latin perna meaning leg, after the ham- or mutton leg-shaped bivalve","""perle""=Latin, leg",,
c9f8df59-03a4-4c4c-bec7-e2469160f0fd,191,"From the Greek for compact, in allusion to its resistance to pulverization.","""Pektos""=Greek, Ancient (to 1453), compact",,
b2cc4b38-52ff-405f-926d-92cdeac490ab,435,"Named from the Lapp ""penk"" and ""vilkis"", white and curly in allusion to its appearance.","""Penk""=Sami languages, white","""Vilkis""=Sami languages, curly",
36668b62-6a4c-4bca-a908-12402a4562e1,191,"From the Greek penta, for five, alluding to the amount of water in its composition.","""Penta""=Greek, Ancient (to 1453), five",,
299dd0c0-9b77-44d0-be1b-bd66d1921435,191,"From the Greek for to break around, in allusion to the perfect cubic cleavage.","""Peri""=Greek, Ancient (to 1453), around","""Klao""=Greek, Ancient (to 1453), to cut",
2b9b4f4d-1381-409c-bd92-94091bfb7e05,191,"From the Greek περίκλινής [periklinis], meaning inclined in all directions.","""περίκλινής""=Greek, Ancient (to 1453), inclined in all directions",,
ae32e2dd-7d67-4c17-9de9-ae78380e7008,169,"The origin of the name peridot is uncertain. The Oxford English Dictionary suggests an alteration of Anglo–Norman pedoretés (classical Latin pæderot-), a kind of opal, rather than the Arabic word faridat, meaning ""gem"".","""pedoretés""=French, Old (842–ca. 1400), opal",,
eea234ab-4fba-4314-8ead-5723ef2ffff7,191,"The name (from Greek peristera, “pigeon”) refers to the resemblance of fine specimens such as those from Ontario and Quebec to the commonly iridescent feathers of a pigeon’s neck.","""pigeon""=Greek, Ancient (to 1453), fine",,
e24f067b-f66c-4e24-8b03-dd7789251e97,167,"From French, from perle ‘pearl’.","""perle""=French, pearl",,
31676478-2300-4e6b-ba7c-ecb544250fbe,191,"From the Greek for leaf, in allusion to its perfect basal cleavage.","""Petalon""=Greek, Ancient (to 1453), leaf",,
239f1565-bd9c-4ab5-a705-13049bfdb4ae,288,"The word petroleum comes from Medieval Latin petroleum (literally ""rock oil"")","""petroleum""=Medieval Latin, rock oil",,
b2f2eb31-823e-46f3-ac5b-4d4ea7a82050,191,"From the Greek for poison, as an arsenic-containing mineral.","""Pharmakon""=Greek, Ancient (to 1453), poison","""Lithos""=Greek, Ancient (to 1453), stone",
a6871cca-63be-402c-8a37-ac306a2c0ce7,191,"From the Greek for poison, for the arsenic content, and iron in the composition.","""Pharmakon""=Greek, Ancient (to 1453), poison","""Sideros""=Greek, Ancient (to 1453), iron",
