mineral_id,person,born,died,role,gender,nationality
9ea966bb-e5ae-4dcc-a195-c5ffe7938f62,Henry Clifton Sorby,1826,1908,chemist and the founder of metallography.,M,27
054e5eea-0c24-4781-b312-77213ff9601a,Henning Sørensen,1926,,"mineralogist and petrographer, Professor of Geology, University of Copenhagen (Denmark).",M,49
7bb578e1-c3cb-4a2c-afb1-f5bb2317e777,George Soros,1930,,"financier, for his support of science in the former Russian republics.",M,4
53842029-b6d4-443f-83e7-6e4d2337f23e,Aleksandr Federovich Sosedko,1901,1957,"mineralogist, Institute of Geological Sciences, Academy of Sciences, Moscow, Russia.",M,147
e871621a-2ace-418c-8cd9-33b122ac2fed,Frantisek Souček,1911,1989,"Department of Mineralogy, Charles University, Prague, Czech Republic, and a devoted mineral collector.",M,48
6c9e63eb-593c-4333-b398-f8a92cef3112,Dr. Antonio Jose´ Alves de Souza,1896,1961,"Director, Mineral Survey of Brazil, Rio de Janeiro, Brazil.",M,26
338eb9ae-e3df-4271-8ec8-034afbc7675f,Lavino Spada de Medici,1801,1863,political figure interested in mineralogy.,M,88
92531304-03bc-436e-ab93-d0b0c8822f3c,Alfred Spälti,1917,2014,Swiss Physicist and Engineer,M,173
ff82828c-4705-43fc-8647-5d107b16c593,Norman Spang,1842,1922,"mineral collector, who provided the original specimen.",M,4
9b7df889-f96b-442a-b387-1e57a5477a23,Leonard James Spencer,1870,1959,"mineralogist, formerly Keeper of Minerals, British Museum (Natural History), London, England.",M,27
fe6a335e-b1f8-44ec-882b-2c811f211075,Hugh Swaine Spence,1885,1978,"Geologist and mineralogist of the Canadian Department of Energy, Mines, and Resources.",M,35
12ac90aa-a893-429e-928e-4b91ed3cd1e2,Francis Lewis Sperry,1861,1906,"chemist of Sudbury, Ontario, Canada, who first found the mineral.",M,35
5e852834-6cff-405f-9e22-79f1eeb73d42,Francesco Spertini,1937,,"Chief Geologist, Jeffrey mine, Asbestos, Canada, who submitted the first sample.",M,35
909b874a-7750-4c60-be19-e9c38d009391,Ernst M. Spiridonov,1938,,"Professor at the Department of Mineralogy, Moscow State University, Russia. Prof. Spiridonov studied many gold deposits and discovered 20 new mineral species, most of them ore minerals",M,147
31b9fcb3-86dc-4000-b1f5-3599b53ef17d,Professor Kiril Spiroff,1901,1981,"mineralogist, Michigan College of Mining and Technology, Houghton, Michigan, USA.",M,29
3653127a-b675-4cc5-9d7d-17359e900c8f,Reginald Claude Sprigg,1919,1994,"government geologist in South Australia, and conservationalist. He discovered the Pre-Cambrian fossils at Ediacara Hills and is co-author of ""Uranium deposits of South Australia"". He also founded the popular Arkaroola Wilderness Sanctuary.",M,10
a70d339c-7fd6-4d60-afd3-02ae4fc3209f,Paul Spry,1955,,"Professor in the Department of Geological and Atmospheric Sciences, Iowa State University. He is an expert on metallic mineral deposits, especially those of precious metals.",M,10
95a55545-c261-47da-a515-2aaec7a5abf7,Josiah Edward Spurr,1870,1950,geologist,M,4
25a2b5de-ed89-4d28-9684-2aa1bdada05b,Dr. Boris Ivanovich Srebrodol'skii,1927,,"mineralogist, Institute of Geology and Geochemistry, Lvov, Ukraine.",M,186
c70f901a-96f9-429f-b81a-b8595427fad9,Vladimír Šrein,1953,,"mineralogist, who found the first specimens of this mineral.",M,48
a6d71398-3fc9-48fc-9190-1f643c71ab44,Professor Xavier Philibert Joseph Stainier,1865,1943,"Professor at University of Ghent, Belgium",M,20
2c1c21d0-9123-4323-a346-114bd982998e,Hans-Anton Stalder,1925,2011,"curator, Natural History Museum, Bern and professor of mineralogy, University of Bern (Switzerland).",M,173
8f8bb82a-2e2e-4ff0-b293-5ecd964d7e58,Professor Josef Stanĕk,1928,,"Masarykov University, Brno, Czech Republic, specialist in pegmatite phosphate mineralogy.",M,48
2bc48601-3beb-4027-8c88-9c7285d6f5e0,Stanley Field,1875,1964,"former Chairman of the Board of Trustees of the Field Museum of Natural History, Chicago, Illinois, USA, during whose tenure the Museum's meteorite collection reached major proportions.",M,4
265c7fec-4916-4d4d-b816-5eb4996c81f0,Henry Morton Stanley,1841,1904,noted Welsh-American journalist-explorer.,M,191
402bb4a1-0136-4a29-84ed-0492300a4682,Dr. W. C. H. Staring,1808,1877,Founder of geology and mineralogy in The Netherlands,M,52
ca35fd41-c313-45d6-9b17-d147528c832b,Galina L. Starova,1946,,crystallographer and crystal chemist for her contributions to the crystal chemistry of minerals from the Tolbachik fumaroles.,F,147
ec7fcdfc-2d62-4dbb-863b-b15c7723ba35,Harold R. Steacy,1923,2012,"formerly Curator of the National Mineral Collection, Geological Survey of Canada, Ottawa, Canada.",M,35
0607f7be-52ae-4934-8bc7-9788c513a6c1,Anthony Hosford Steede,1940,,in recognition of his contributions to the understanding of the mineralogy of Mont Saint-Hilaire.,M,35
52777e80-59b9-4981-b330-c32e5429882e,Knud Johannes Vogelius Steenstrup,1842,1913,"Geologist of Copenhagen, Denmark.",M,49
b248255a-f12a-43f1-a776-060e0c96c531,Knud Johannes Vogelius Steenstrup,1842,1913,"geologist of Copenhagen, Denmark.",M,49
2fb6a2f8-e14f-4d3b-91b5-f97f6d361c23,Dr. George Steiger,1869,1944,"Chief Chemist, U.S. Geological Survey, Washington, D.C., USA.",M,4
791c07ed-e054-424e-86af-29861d6cb4ec,Professor Paul J. Steinhardt,1952,,"for his dedication to the study of the mineralogy of the Khatyrka meteorite and his pioneering contribution to the theoretical development of quasiperiodic structures, Department of Physics, Princeton University",M,4
57711384-5fa3-481c-9fe9-e46f4cbe9bc2,Honors Hermann Steinmetz,1879,1964,"curator of Mineralogy at the Munich museum Sammlung des Bayerischen Staates from 1923 to 1928, and Professor of Mineralogy and Geology at the Technische Hochschule, Munich, Germany from 1928 to 1950.",M,68
2d7a0fc7-18e0-474b-8fe8-0b74fe4826a4,Georg Wilhelm Steller,1709,1746,"discoverer of the Komandorskiye (Commander) Islands, Russia.",M,147
67106484-e7aa-4d40-8422-9f5f758d3d6e,Nicholaus Stenonis (Steno),1638,1686,"Danish scientist, who determined the constancy of interfacial angles of crystals.",M,49
0f62fcd5-5caa-4932-ae77-47603e895826,Pavel Ivanovich Stepanov,1880,1947,Russian specialist in coal geology.,M,147
646ccc05-bb98-4479-b057-0cc05ef278c5,Archduke Victor Stephan,1817,1867,former Mining Director of Austria.,M,11
f85dd671-b0a9-4433-869e-ef8a741457d0,Josef Štěp,1863,1926,"head of the State mines in Jáchymov (1889-1924), who has published with F. Becke in 1904 a study on the occurrence of uranium ores at Jáchymov, and the ""father"" of the famous Jáchymov radon spa.",M,48
1ce6dd0c-6132-487a-949b-a81b31a09928,Caspar Maria Sternberg,1761,1838,"Czech botanist, of the National Museum in Prague, Czech Republic.",F,48
7e09e2ba-25ef-451a-b5dd-57cc7c8e3982,Mr. Douglas B. Sterrett,,,"geologist, U.S. Geological Survey, who described the variscite deposits of Utah and Nevada",M,4
037dee6e-85e3-4f4d-abc6-99c1a164f0d4,Thomas Sterry Hunt,1826,1892,"first mineralogist with the Geological Survey of Canada, Ottawa, Canada.",M,35
c682a122-f6fc-4531-b86d-5223a5f4d3b0,Carl August Stetefeldt,1838,1896,German-American mining engineer and metallurgist.,M,68
6287a797-772b-4eb4-b07e-27e56501f709,E.A. Stevens,1795,1868,"founder, Stevens Institute of Technology, Hoboken, New Jersey, USA.",M,4
44f101c3-5bc6-491d-bea3-c33a481e360a,Steve Rust,,,British collector,M,27
92aec0c9-c26a-4205-a2fe-f94ce2c13639,Robert C. Sticht,1857,1922,"formerly General Manager of the Mount Lyell Mining and Railway Company, Tasmania, Australia.",M,10
97d38181-deb1-4de7-8b10-e7b0b6448843,Hans Stille,1876,1966,German geologist.,M,68
b1387bf7-880e-431f-8c5d-1747213ed10f,Dr. Frank Leslie Stillwell,1888,1963,"Australian ore mineralogist, and its predominant cerium content.",M,10
3a9fca27-f70d-4d96-8044-1ad3d20f0332,Sergei Mikhailovich Stishov,1937,,"In honor of the Russian crystallographer, who, with S.V. Popova, first synthesized the compound.",M,147
4862fb2f-6b76-4d3e-ad6b-5efd3b59c436,Dieter Stöffler,,,"Expert on meteorites and former Director of the Natural History Museum Berlin, Germany.",M,68
f6d3ded1-662d-44a2-9352-a867dfcc22df,Dr. Richard Edwin Stoiber,1911,2001,"Emeritus Professor of Geology, Dartmouth College, Hanover, New Hampshire, USA, who has studied Central American volcanoes and their mineralogy.",M,4
18498c33-1066-46af-9f95-429a27802ff4,Sir George Gabriel Stokes,1819,1903,"Professor of Mathematics, Cambridge University, Cambridge, England.",M,27
3aec11da-f07f-4528-be64-902c4c354c21,Edward M. Stolper,,,"California Institute of Technology, USA, for his fundamental contributions to petrology and meteorite research.",M,4
18f0a010-b6f9-4dc4-ba3f-dbca81ed953e,Dr. Joseph Alexis Stolz,1803,1896,"A person, who provided the first specimen, Teplice, Czech Republic",M,48
05c653ba-0b52-422f-9237-5dcbd4ea48af,Francesco Saverio Stoppani,1947,,"lawyer from Rome (Italy), collector of minerals and coauthor of ""I minerali del Lazio (1982)"".",M,88
08988127-fe40-4df6-98e2-e95129afe5e8,Charles E. Stott,1896,1978,"geologist and formerly General Director of the Tsumeb mine, Tsumeb, Namibia.",M,125
da17b188-70aa-4935-9029-2c92fac73d28,Prof. dr. Glenn Stracher,,,"Professor of the East Georgia State College, the world famous specialist in the field of geology associated with fossil fuel fires.",M,4
44e8c562-af3f-41f6-99cf-940c96ad6982,John A. Straczek,,,"Chief Geologist, Union Carbide Corporation.",M,4
46442860-19cf-4952-9e69-24d13590e60f,Nikolai Mikhailovich Strakhov,1900,1978,"petrologist, geologist and geochemist. He is considered one of the founders of modern lithology.",M,147
a7dc9183-f82b-4f2d-82f1-a713c74446d2,Professor Iwan N. Stranski,1897,1979,"German chemist and physicist, Berlin, Germany.",M,68
32f0150d-5e11-40d4-ac42-d01acaf54928,Strashimir Dimitrov,,,Bulgarian petrographer.,M,29
e2d6553f-2247-447c-8b94-0ac85c58a524,Friedrich Wilhelm (Fritz) Straßmann,1902,1980,German chemist who worked with Otto Hahn and Lise Meitner on the discovery of nuclear fission (of uranium) in 1938,M,68
af313e35-65ba-4e47-b0b2-583622c289a6,W. Strätling,,,"A person, who synthesized the mineral.",M,68
aaa2c95f-1516-4cd8-acbc-66b025e9748b,Professor Mikhail Fedorovich Strelkin,1905,1965,"Russian mineralogist, Institute of Geology of Ore Deposits, Petrology, Mineralogy, and Geochemistry, Moscow, Russia, who studied uranium ores.",M,147
8748f248-c4f7-4fc9-8e3f-3e4f924ed322,Johan August Streng,1830,1897,"German mineralogist, University of Giessen, Giessen, Germany.",M,68
69e04f5c-228b-4091-b43e-3b21c215283e,Bronson Ferrin Stringham,1907,1968,"Professor of Mineralogy, University of Utah, Salt Lake City, Utah, USA.",M,4
92026996-426a-48e5-9c11-28feb5456728,Professor Friedrich Stromeyer,1776,1835,"chemist and mineralogist, University of Göttingen, Göttingen, Germany, who first analyzed the mineral.",M,68
f5a95242-d1f4-4ff4-bc48-150966325222,Dr. Hugo Strunz,1910,2006,"Professor of Mineralogy, Technical University, Berlin, Germany, for his work on pegmatite phosphate minerals, especially those of Hagendorf, Germany.",M,68
be66a454-6491-41ab-be54-92886dcc914b,Professor Giovanni Strüver,1842,1915,"mineralogist, University of Rome, Rome, Italy.",M,88
694b75d7-3a6a-4131-be3f-68a11c078ecf,Heinrich Christoph Gottfried Struve,1772,1851,"German mineral collector, serving as Russian Consul at Hamburg, Germany when the mineral was discovered.",M,68
4d4e024e-04ba-481b-a185-13c8395ed09b,Franz Edward Studt,,,"geologist, who published a geological map of Shaba (Katanga) Province in 1913.",M,68
23ee45e7-634b-4690-8dfd-b92e2f99b608,Professor Eugen Friedrich Stumpfl,1931,2004,"Professor at University of Hamburg, Hamburg, Germany, who first described the mineral.",M,68
19b2d49d-62cf-4608-8438-5ee341a2dbb4,Bozidar Darko Sturman,1937,,"Canadian mineralogist, Royal Ontario Museum, Toronto, Ontario, Canada.",M,35
530825ff-4057-4395-96a8-c6c0a3896c2d,Charles Napier Sturt,1795,1869,"officer and explorer of Australia, and part of the European exploration of Australia",M,27
09e501f1-61ef-4839-a2fa-1e4041014613,Andreas Xavier Stütz,1747,1806,"mineralogist of Vienna, Austria.",M,11
cb98ead7-0959-4dcf-9d71-1662948e63b8,Professor Toshio Sudo,1911,2000,"Professor at University of Tokyo, Tokyo, Japan.",M,91
8aaa6aba-f987-4b10-9913-88e75cb19d55,Nikolai Georgievich Sudovikov,1903,1966,"geologist, petrologist and professor.",M,147
df4628eb-0e6a-401a-b279-04fc2b11cdde,Shigeho Sueno,1937,2001,Professor of Mineralogy at the University of Tsukuba and fellow of the Mineralogical Society of America.,M,91
ef37ce4d-f62c-44cb-a5d7-389f86c97be6,Dr. Hans E. Suess,1909,1993,"Austrian-American geochemist, Professor of Chemistry, University of California at San Diego, La Jolla, California, USA, for his work in cosmochemistry and meteoritics.",M,11
a227657e-1c06-4d74-a092-78c4842c3957,emeritus professor Asahiko Sugaki,1923,2010,"professor at Tohoku University, Sendai, Japan, for his studies on sulphide phase equilibria.",M,91
9bcdc0ed-c73b-4ce5-9613-d27092463302,Professor Ken-ichi Sugi,1901,1948,"petrologist, who discovered the mineral.",M,91
fea88dfa-bd08-4012-81bf-6166b0fcdd4e,Nils Sundius,1886,1976,"mineralogist, who made numerous contributions to L'angban mineralogy.",M,172
617462bb-fc46-48dd-be43-205bbdf4c312,Ricardo Jose Sureda Leston,1946,,"head of the Department of Mineralogy and Economic Geology, University of Salta, Argentina.",M,8
260856f3-f741-4989-9a25-72289c69cbbb,Dr. Jun Suzuki,1896,1970,"petrologist and mineralogist, Professor at Hokkaido University, Sapporo, Japan.",M,91
4701ff62-65a7-441b-976c-63859e102dfb,Anton Svab,1703,1768,mining oficial.,M,172
0c168f45-07e2-4712-be4c-207040df6c80,Lars Fredrik Svanberg,1805,1878,"chemist, Professor of Mineralogy, University of Uppsala, Uppsala, Sweden.",M,172
aec42767-67d8-4ee9-8414-8be4807b17c4,Svein Arne Berge,1949,,amateur mineralogist who observed and collected the first specimens.,M,135
10dd4faa-5e32-43ca-b0e2-53a6f3414bed,Jaroslav Švenek,1927,1994,"the former curator of the mineralogical collection of the National Museum in Prague, Czech Republic.",M,48
99df20db-d73d-4712-bdd9-fa163ff22166,Yonchev Botev,1940,1971,"Bulgarian mineralogist, investigator of zeolites",M,29
51f4807c-1a5e-49c7-a38a-f8c1331956da,Svyatoslav Nestorovich Ivanov,1911,,"geologist, Ural Scientific Center, Yekaterinburg (Sverdlovsk), Russia.",M,147
7c744e1c-aa5a-4d71-b0ff-f4be8535b67a,Nikolai Vasil'evich Svyazhin,1927,1967,"mineralogist, Ural Mining Institute, Sverdlovsk, Russia.",M,147
19bb6b4e-2b50-44e3-9741-c86488cd369f,Charles K. Swartz,1861,1949,"Professor of Geology and Mineralogy, Johns Hopkins University, Baltimore, Maryland, USA.",M,4
e1fd023c-bb10-4b79-91d1-d8681cea2a9c,Emanuel Swedenborg,1688,1772,philosopher and theologian.,M,172
28e4d40b-6c2b-4993-aa71-b9f9acc2c86f,Jessie May Sweet,1901,1979,"Curator of the mineral collections of the British Museum (Natural History), London, England.",M,27
1f42c439-bd83-4b2c-b3f2-9f33d98861a9,Dr. Ada Swineford,1917,1993,"clay mineralogist and Professor of Geology at Western Washington State College, Bellingham, Washington, USA.",M,4
8be1dd86-905d-4428-a007-d7244816dfd9,Dr. George Shirly Switzer,1915,,"Chairman Emeritus, Department of Mineral Sciences, United States National Museum, Smithsonian Institution, Washington, D.C., USA.",M,4
cab51941-dbbc-42e1-a946-e0713202d903,Robert Symes,1937,,"Department of Mineralogy, the Natural History Museum (London, England), in recognition of his many contributions to the mineralogy of the ore deposits of South-West England.",M,27
17d80486-e8fc-4db8-ad41-f9bf1b4b95c0,Stephen Szaibely (Sjájbely),1777,1855,"mine surveyor of Rézbánya, Hungary, now the Băiţa Mining District (Baita Bihor), Romania.",M,79
d925c785-aa8a-474f-8525-833fbaabfec7,Marissa Szenics,1950,,mineral collector and dealer who found the first specimens,F,4
d925c785-aa8a-474f-8525-833fbaabfec7,Terry Szenics,1947,,mineral collector and dealer who found the first specimens.,M,4
8cd27dc2-23f8-4d41-9f8d-d5be6aa06ebe,Ignaz Nathaniel Szmik,1815,1881,"mining official at Felsobánya, Hungary (now Baia Sprie, Romania), who discovered the mineral.",M,79
b1b7bbed-f86b-496f-a7ab-62ece4dbb569,Kálmán Imre Sztrókay,1907,1992,"Professor of mineralogy at the Eötvös Loránd University, Budapest, Hungary",M,79
842acb11-e3a6-4e2b-ab4b-5c98f4e3e8a4,Dr. Jan T. Szyman´ski,1938,,"X-ray crystallographer, Canadian Centre for Mineral and Energy Technology (CANMET), Ottawa, Canada.",M,35
63752764-7c44-417b-ad5b-d8a7352be2ad,Edward Charles Taafe,1898,,"gemologist of Dublin, who discovered the mineral in 1945.",M,86
414f5565-eaa3-4150-ad1d-e249d68a0a1d,Dr. Katsutoshi Takane,1899,1945,"Professor of Mineralogy, Tohoku University, Sendai, Japan.",M,91
1eaab993-08e6-41f6-be01-221b7e6bf967,Professor Hiroshi Takeda,1934,,"mineralogist, University of Tokyo, Tokyo, Japan.",M,91
7e0bd9f2-aa26-4ffa-931c-ee75e8597811,Professor Yoshio Takéuchi,1924,,"University of Tokyo, Tokyo, Japan, who predicted the existence of the species and its crystal structure.",M,91
ae47d232-25a8-480a-b53e-fffce2a263f6,Richard Talling,1820,,"mineral collector from Lostwithiel, Cornwall, who first collected and noticed the first specimens. He also discovered bayldonite, botallackite, churchite, chenevixite, develline, langite, liskeardite, ludlamite, and contributed many specimens to the British Museum",M,27
a8bd5a29-9a49-445b-9bdd-8a00bf5262d6,Giuseppe Tanca,,,mineral collector.,M,88
a9050966-8c87-4201-9443-75892763018c,Jaco van Nieuwenhuizen,,,A person who found the specimen,M,68
a9050966-8c87-4201-9443-75892763018c,Tania Janse van Nieuwenhuizen,,,A person who found the specimen,F,68
66f43004-530f-49c0-ae41-f9abd801db35,Enrique Tapia,1955,2008,an accomplished Chilean field mineral collector.,M,39
402774f9-dba8-44ae-b524-052aafc02c99,Torquato Taramelli,1845,1922,Italian geologist.,M,88
c1f5a021-1282-444e-b134-9c54c5c18ca5,Percy Coventry Tarbutt,,,"Director of the Broken Hill Exploration Company, who early provided material for characterization.",M,193
0190e113-810e-4051-86d7-9daf6856ab6c,Prof. Mahmud Tarkian,1941,,"Prof at the University of Hamburg, Germany, who earlier described an occurrence of the mineral.",M,68
4b23e96a-4728-4dc2-9052-5dd41b7b1e6d,Pavel Mikhailovich Tatarinov,1895,1976,"Russian geologist and petrologist, a well-known specialist in chrysotile asbestos deposits.",M,147
da2248e6-a9d7-4d76-957c-ef8187c5b1af,Professor Vitalii Borisovich Tatarskii,1907,1993,"mineralogist, St. Petersburg University, St. Petersburg, Russia.",M,147
580af67f-bd15-4a26-b28a-9665bf5618e7,Tat'yana L'vovna Evstigneeva,1945,,in recognition of her work on platinum group minerals and other ore minerals of the Noril'sk complex.,F,147
11fccd6f-2d36-4154-9737-66d4d4556e90,Academician Lev Vladimirovich Tauson,1917,1989,"Russian geochemist, Director of the Geochemical Institute, Irkutsk, Russia.",M,147
dd373f86-fdca-45f1-9e30-b367e287c3b5,Dr. Elysiario Tavora,1911,,"Professor of Mineralogy, University of Brazil, Rio de Janeiro, Brazil.",F,26
070ab8f9-f389-4136-8211-fcf79c8b9f06,W.J. Taylor,1833,1864,Mineral chemist,M,4
f1144fc0-3d64-458e-a0a9-667a5675b28f,Haroun Tazieff,1914,1998,"He was a pioneer in modern volcanology and spent considerable effort in popularizing vulcanology through numerous books, popular science papers, and documentaries.",M,20
6f702d71-b1be-4820-a31a-8269d430f678,Professor Vittorio Tazzoli,1938,,"Professor at Department of Earth Science, University of Pavia, Italy, in recognition of his contribution to the fields of mineralogy and crystallography, particularly in the area of pyroxenes.",M,88
b1b6614e-ad55-4dea-bc4b-dca6fdb140f7,Jethro Justinian Harris Teall,1849,1924,Director of the Geological Survey of Great Britain and Ireland.,M,27
f4e402c0-c621-4e13-b1e5-6d7afa9cf19e,Ted A. Hadley,1961,,"amateur mineral collector of Sunnyvale, California.",M,4
46397ac0-f50f-44ff-8f9a-4682bdc1052c,John Edgar Teeple,1874,1931,"for his work on the chemistry of Searles Lake, California, USA.",M,4
a9181e37-390e-41b7-8843-64381d2b6cab,Felix Tegengren,1884,1980,a renowned Finlandic-Swedish economic geologist who wrote about the ore deposits of Sweden and China.,M,63
0c440b4c-df10-4739-b64e-ed6920f49035,Tamara Matveyevna Telyushenko,1930,1997,Professor of Petrography in the Ashkhabad School of Geology.,F,176
c3fb9724-5930-4b16-bd14-7a323b305865,C. Tenger,,,"Swedish chemist who described the mineral in 1838 along with Adolf Ferdinand Svanberg, but the new mineral was left unnamed.",M,172
0772cd63-568b-4186-9209-946bed23109d,Smithson Tennant,1761,1815,English chemist of independent means. Tennant established the beneficial nature of using limestone to reduce soil acidity.,M,27
3d2aa86e-5672-4a94-ba50-ef4f21ee5beb,Professor Michele Tenore,1781,1861,"Italian botanist, University of Naples, Naples, Italy.",M,88
578009b1-9963-4bd2-877c-6b81825c78d7,Bernd Ternes,,,Mr. Ternes is a specialist on the minerals of the Eifel area in Germany. He found the mineral and provided specimens for study.,M,68
9289dedd-521b-4c5b-b702-6e846f12fa42,Vladimir Ivanovich Ternovoi,1928,1980,"economic geologist, a pioneer in studies of the Kovdor phlogopite deposit.",M,147
c3fdc67f-f56d-44cb-a92d-89acec98a122,Terry C. Wallace Jr.,1956,,"former professor of geosciences and mineral museum curator at the University of Arizona, Tucson, USA. Since 2003, Wallace is the Principal Associate Director for science, technology, engineering, and educational activities at Los Alamos National Laboratory.",M,4
ae496209-d2f4-43c9-a037-c0b12c4b3373,Professor Hermann Tertsch,1880,1962,"Austrian mineralogist, University of Vienna, Vienna, Austria.",M,11
42e4fdd8-257f-4de1-96ba-ce6ac59e01cc,Mario E. Teruggi,1919,2002,"Professor of Sedimentology and Petrology, National University, Plata, Argentina",M,8
4bf5b16c-b541-4361-bd41-8482a529d81f,Frederick Edward Teschemacher,1791,1863,"chemist, who first described the species.",M,27
9eb03e7f-25d4-4ba8-b9a7-d31cd15053e6,Professor Décio Thadeu,1919,1995,"Professor of Geology, Instituto Superior Técnico, Lisbon, Portugal.",M,144
78fbba36-5b12-4a86-b183-fe301b04f2a6,Tobia Robert Thalén,1827,1905,physicist and astronomer. He developed a method of discovering iron deposits using magnetic fields.,M,172
22bf5d07-4f92-4055-80f9-4c9d7a0825d9,Oskar A. R. Thalhammer,,,"Professor of Mineralogy and Petrology, University of Leoben, Austria.",M,10
804d0600-52dc-4c75-8af8-d05fa2d9c792,Dr. Nicholas J. Theis,,,He provided the first specimens.,M,4
b23d0b81-5028-47f3-9f4f-9092c4682ac5,Professor Louis Jacques Thénard,1777,1857,"chemist, University of Pierre and Marie Curie, Paris, France.",M,64
41c3015e-c7e9-49b6-9a4f-b5266b2d85c4,"Paracelsus, whose full name was Philippus Theophrastus Aureolus Bombastus von Hohenheim",1493,1541,"an eminent physician, chemist, toxicologist and alchemist who also worked in metallurgy and in mineralogy",M,173
1732777b-3f85-4703-ab86-a0d6f0a18b0f,Theophrastus,-371,-286,"philosopher and writer, disciple of Aristotle. Although commonly known by his honorary name, his given name was Tyrtamus. Author in about 315 BCE of <U+03A0><U+03B5><U+03C1><U+03B9> <U+03BB><U+03B9><U+03B8><U+03C9><U+03BD>, ""On Stones"" possibly the first mineralogy book.",M,70
bfc3c589-7b46-44ac-ac72-a6bc63e274bc,Marie-Thérèse Magnan,1918,,"Toulon, France, former mathematics teacher, and President of the Association of Friends of the Mine of Cap Garonne.",F,64
ef81e2ae-71b1-4926-905f-c98cd5ebdc52,Professor Thomas Henry Clark,1893,1996,"McGill University, Montreal, Canada, who studied the geology of the area in which Mont Saint-Hilaire is situated.",M,35
4049a8db-92a6-44a7-8fe8-d88e164fdfd2,Hans Peter Jörgen Julius Thomsen,1826,1909,"physical chemist, who founded the Danish cryolite industry and first noted the species.",M,49
27f99fd4-e846-4985-bb08-8a8bd531de08,Dr. Thomas Thomson,1773,1852,"chemist and mineralogist of Glasgow, Scotland, who first analyzed the mineral.",M,27
927cf59a-2201-4884-8235-430c1686a3e4,Dr. Thomas Thomson,1773,1852,"chemist and mineralogist of Glasgow, Scotland, who first analyzed the mineral.",M,27
1f448432-1805-4f14-a7ad-d21d18b50c19,Professor Jacques Thoreau,1886,1973,"University of Lie`ge, Lie`ge, Belgium, authority on Congolese (Zairian) mineral occurrences.",M,20
e2cbcc0b-09d3-4aa6-b1fe-895228e0bd63,Mr. Brent Thorne,,,"pharmacist (chemist), systematic mineral collector/micromounter of Bountiful, Utah, USA, who collected studied material.",M,4
78aa38b7-e84b-4d02-bd92-474ad7350aad,Olaus Thortveit,,,mineralogist who discovered the mineral.,M,135
3e9b269d-3d0f-4045-924d-3edab1ba7140,Ian Malcomb Threadgold,1929,1990,"mineralogist, University of Sydney, Sydney, Australia.",M,10
2f67f538-4370-4ee6-99ec-2cf28b720b29,Tiberio Bardi,,,amateur mineralogist,M,88
e31deb2c-84a5-4ae1-895b-51484e7ec06d,Johann Carl Wilhelm Ferdinand Tiemann,1848,1899,"chemist of Berlin, Germany, who discovered the mineral. References: (1) Palache, C., H. Berman, and C. Frondel (1944) Dana?s system of mineralogy,",M,68
c1c77be6-c594-452e-95f9-ed455c0f4160,Igor Petrovich Tikhonenkov,1927,1961,"student of alkalic rocks and minerals, Institute of Mineralogy and Geochemistry of Rare Elements, Moscow, Russia.",M,147
7d643067-8f7d-4e85-8834-e28d8fe123c2,Daniel Tilas,1712,1772,"mining engineer and mineral collector of Stockholm, Sweden.",M,172
0bb4e36f-9f15-4144-9cb8-56ad5de484d3,Cecil Edgar Tilley,1894,1973,"petrologist, Cambridge University, Cambridge, England.",M,27
9cca1945-b05e-4459-b8b1-0576e4d5fcf8,Prof. Dr. Ekkehart Tillmanns,1941,,"an eminent crystallographer and, until 2009, head of the Institute of Mineralogy and Crystallography, Wien, Austria.",M,11
09cb3643-7126-457d-8d31-ae6acf7c3e1f,Mr. Timothy Rose,,,"geochemist, mineral collector/micromounter, of Tracy, California, who collected studied material.",M,4
28d7efaa-6dce-45de-93cd-1563af65e5d9,Frank C. Tinsley,1916,1996,"Rapid City, South Dakota, USA, for his efforts to preserve mineral specimens for research.",M,4
0cbfd34b-0b56-442f-b315-f37b68580e18,Paolo Tiragallo,1905,1987,"amateur mineralogist of Liguria, Italy.",M,88
c7613124-53a4-4c4f-a84c-bc3ef8ea9ad3,G. Tischendorf,1927,2007,"specialist for selenium deposits, who first described the mineral as an unknown species in 1958.",M,68
099fabd6-8830-4c91-b639-ab7c53232d6b,Professor Mitrofan Stepanovich Tochilin,1919,1968,"mineralogist and geologist, Voronezh University, Voronezh, Russia.",M,147
c5250da8-02d0-4138-8811-6e8a68d7e866,S.F. Tocornal,1817,1867,"formerly Rector, Santiago University, Santiago, Chile.",M,39
7bb59337-91f1-44fa-816f-db6f59b684a3,Professor Thomas Fredrik Weiby Barth,1899,1971,"mineralogist and petrologist, Oslo University, Oslo, Norway, who studied the area of first occurrence, and for its yttrium content.",M,135
a8f70bb7-e0c0-41b1-86bd-cb853b07d157,Stephan A. Tomich,1914,,"consulting geologist, Perth, Western Australia, who presented the first specimen for examination.",M,10
d9938734-4bad-47d4-939c-37cab2928a8a,Matteo Tondi,1762,1835,an Italian mineralogist and co-author with R.J. Haüy of the classic Traité de Minéralogie.,M,88
d316aca4-4142-4689-8d9f-5a21b4c285c4,Topsøe family,,,"the chemist and crystallographer Haldor Frederik Axel Topsoe (1842-1935), and his son Haldor Topsoe (1913-2013), a ingenieur and founder of the catalysis company Haldor Topsoe, and his grandson Henrik Topsoe (1944 - )",M,49
